StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Colorado,CO,District,No,,,,,Cripple Creek-Victor RE-1,Regular local school district,0803180,3010,315,Monthly,5/1/21,5/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,93,
Colorado,CO,District,No,,,,,Crowley County RE-1-J,Regular local school district,0803210,770,395,Monthly,8/1/20,8/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,58,
Colorado,CO,District,No,,,,,Crowley County RE-1-J,Regular local school district,0803210,770,395,Monthly,9/1/20,9/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,58,
Colorado,CO,District,No,,,,,Crowley County RE-1-J,Regular local school district,0803210,770,395,Monthly,10/1/20,10/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,58,
Colorado,CO,District,No,,,,,Crowley County RE-1-J,Regular local school district,0803210,770,395,Monthly,11/1/20,11/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,58,
Colorado,CO,District,No,,,,,Crowley County RE-1-J,Regular local school district,0803210,770,395,Monthly,12/1/20,12/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,58,
Colorado,CO,District,No,,,,,Crowley County RE-1-J,Regular local school district,0803210,770,395,Monthly,1/1/21,1/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,58,
Colorado,CO,District,No,,,,,Crowley County RE-1-J,Regular local school district,0803210,770,395,Monthly,2/1/21,2/28/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,58,
Colorado,CO,District,No,,,,,Crowley County RE-1-J,Regular local school district,0803210,770,395,Monthly,3/1/21,3/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,58,
Colorado,CO,District,No,,,,,Crowley County RE-1-J,Regular local school district,0803210,770,395,Monthly,4/1/21,4/30/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,58,
Colorado,CO,District,No,,,,,Crowley County RE-1-J,Regular local school district,0803210,770,395,Monthly,5/1/21,5/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,58,
Colorado,CO,District,No,,,,,Custer County School District C-1,Regular local school district,0807200,860,318,Monthly,8/1/20,8/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,66,
Colorado,CO,District,No,,,,,Custer County School District C-1,Regular local school district,0807200,860,318,Monthly,9/1/20,9/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,66,
Colorado,CO,District,No,,,,,Custer County School District C-1,Regular local school district,0807200,860,318,Monthly,10/1/20,10/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,66,
Colorado,CO,District,No,,,,,Custer County School District C-1,Regular local school district,0807200,860,318,Monthly,11/1/20,11/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,66,
Colorado,CO,District,No,,,,,Custer County School District C-1,Regular local school district,0807200,860,318,Monthly,12/1/20,12/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,66,
Colorado,CO,District,No,,,,,Custer County School District C-1,Regular local school district,0807200,860,318,Monthly,1/1/21,1/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,66,
Colorado,CO,District,No,,,,,Custer County School District C-1,Regular local school district,0807200,860,318,Monthly,2/1/21,2/28/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,66,
Colorado,CO,District,No,,,,,Custer County School District C-1,Regular local school district,0807200,860,318,Monthly,3/1/21,3/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,66,
Colorado,CO,District,No,,,,,Custer County School District C-1,Regular local school district,0807200,860,318,Monthly,4/1/21,4/30/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,66,
Colorado,CO,District,No,,,,,Custer County School District C-1,Regular local school district,0807200,860,318,Monthly,5/1/21,5/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,66,
Colorado,CO,District,No,,,,,Deer Trail 26J,Regular local school district,0803270,170,226,Monthly,8/1/20,8/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,46,
Colorado,CO,District,No,,,,,Deer Trail 26J,Regular local school district,0803270,170,226,Monthly,9/1/20,9/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,46,
Colorado,CO,District,No,,,,,Deer Trail 26J,Regular local school district,0803270,170,226,Monthly,10/1/20,10/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,46,
Colorado,CO,District,No,,,,,Deer Trail 26J,Regular local school district,0803270,170,226,Monthly,11/1/20,11/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,46,
Colorado,CO,District,No,,,,,Deer Trail 26J,Regular local school district,0803270,170,226,Monthly,12/1/20,12/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,46,
Colorado,CO,District,No,,,,,Deer Trail 26J,Regular local school district,0803270,170,226,Monthly,1/1/21,1/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,46,
Colorado,CO,District,No,,,,,Deer Trail 26J,Regular local school district,0803270,170,226,Monthly,2/1/21,2/28/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,46,
Colorado,CO,District,No,,,,,Deer Trail 26J,Regular local school district,0803270,170,226,Monthly,3/1/21,3/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,46,
Colorado,CO,District,No,,,,,Deer Trail 26J,Regular local school district,0803270,170,226,Monthly,4/1/21,4/30/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,46,
Colorado,CO,District,No,,,,,Deer Trail 26J,Regular local school district,0803270,170,226,Monthly,5/1/21,5/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,46,
Colorado,CO,District,No,,,,,Delta County 50(J),Regular local school district,0803330,870,4552,Monthly,8/1/20,8/31/20,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,764,
Colorado,CO,District,No,,,,,Delta County 50(J),Regular local school district,0803330,870,4552,Monthly,9/1/20,9/30/20,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,764,
Colorado,CO,District,No,,,,,Delta County 50(J),Regular local school district,0803330,870,4552,Monthly,10/1/20,10/31/20,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,764,
Colorado,CO,District,No,,,,,Delta County 50(J),Regular local school district,0803330,870,4552,Monthly,11/1/20,11/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,764,
Colorado,CO,District,No,,,,,Delta County 50(J),Regular local school district,0803330,870,4552,Monthly,12/1/20,12/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,764,
Colorado,CO,District,No,,,,,Delta County 50(J),Regular local school district,0803330,870,4552,Monthly,1/1/21,1/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,764,
Colorado,CO,District,No,,,,,Delta County 50(J),Regular local school district,0803330,870,4552,Monthly,2/1/21,2/28/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,764,
Colorado,CO,District,No,,,,,Delta County 50(J),Regular local school district,0803330,870,4552,Monthly,3/1/21,3/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,764,
Colorado,CO,District,No,,,,,Delta County 50(J),Regular local school district,0803330,870,4552,Monthly,4/1/21,4/30/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,764,
Colorado,CO,District,No,,,,,Delta County 50(J),Regular local school district,0803330,870,4552,Monthly,5/1/21,5/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,764,
Colorado,CO,District,No,,,,,Denver County 1,Regular local school district,0803360,880,85218,Monthly,8/1/20,8/31/20,Virtual,Virtual,Virtual,Virtual,,Remote,Remote,Remote,,,,15236,
Colorado,CO,District,No,,,,,Denver County 1,Regular local school district,0803360,880,85218,Monthly,9/1/20,9/30/20,Virtual,Virtual,Virtual,Virtual,,Remote,Remote,Remote,,,,15236,
Colorado,CO,District,No,,,,,Denver County 1,Regular local school district,0803360,880,85218,Monthly,10/1/20,10/31/20,Virtual,Virtual,Virtual,Virtual,,Remote,Remote,Remote,,,,15236,
Colorado,CO,District,No,,,,,Denver County 1,Regular local school district,0803360,880,85218,Monthly,11/1/20,11/30/20,Virtual,Virtual,Virtual,Virtual,,Remote,Remote,Remote,,,,15236,
Colorado,CO,District,No,,,,,Denver County 1,Regular local school district,0803360,880,85218,Monthly,12/1/20,12/31/20,Virtual,Virtual,Virtual,Virtual,,Remote,Remote,Remote,,,,15236,
Colorado,CO,District,No,,,,,Denver County 1,Regular local school district,0803360,880,85218,Monthly,1/1/21,1/31/21,Virtual,Virtual,Virtual,Virtual,,Remote,Remote,Remote,,,,15236,
Colorado,CO,District,No,,,,,Denver County 1,Regular local school district,0803360,880,85218,Monthly,2/1/21,2/28/21,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,15236,
Colorado,CO,District,No,,,,,Denver County 1,Regular local school district,0803360,880,85218,Monthly,3/1/21,3/31/21,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,15236,
Colorado,CO,District,No,,,,,Denver County 1,Regular local school district,0803360,880,85218,Monthly,4/1/21,4/30/21,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,15236,
Colorado,CO,District,No,,,,,Denver County 1,Regular local school district,0803360,880,85218,Monthly,5/1/21,5/31/21,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,15236,
Colorado,CO,District,No,,,,,District 49,Regular local school district,0803870,1110,23658,Monthly,8/1/20,8/31/20,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,2740,
Colorado,CO,District,No,,,,,District 49,Regular local school district,0803870,1110,23658,Monthly,9/1/20,9/30/20,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,2740,
Colorado,CO,District,No,,,,,District 49,Regular local school district,0803870,1110,23658,Monthly,10/1/20,10/31/20,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,2740,
Colorado,CO,District,No,,,,,District 49,Regular local school district,0803870,1110,23658,Monthly,11/1/20,11/30/20,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,2740,
Colorado,CO,District,No,,,,,District 49,Regular local school district,0803870,1110,23658,Monthly,12/1/20,12/31/20,Virtual,Virtual,Virtual,Virtual,,Remote,Remote,Remote,,,,2740,
Colorado,CO,District,No,,,,,District 49,Regular local school district,0803870,1110,23658,Monthly,1/1/21,1/31/21,Virtual,Virtual,Virtual,Virtual,,Remote,Remote,Remote,,,,2740,
Colorado,CO,District,No,,,,,District 49,Regular local school district,0803870,1110,23658,Monthly,2/1/21,2/28/21,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,2740,
Colorado,CO,District,No,,,,,District 49,Regular local school district,0803870,1110,23658,Monthly,3/1/21,3/31/21,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,2740,
Colorado,CO,District,No,,,,,District 49,Regular local school district,0803870,1110,23658,Monthly,4/1/21,4/30/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,2740,
Colorado,CO,District,No,,,,,District 49,Regular local school district,0803870,1110,23658,Monthly,5/1/21,5/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,2740,
Colorado,CO,District,No,,,,,Dolores County RE No.2,Regular local school district,0803420,890,212,Monthly,8/1/20,8/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,54,
Colorado,CO,District,No,,,,,Dolores County RE No.2,Regular local school district,0803420,890,212,Monthly,9/1/20,9/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,54,
Colorado,CO,District,No,,,,,Dolores County RE No.2,Regular local school district,0803420,890,212,Monthly,10/1/20,10/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,54,
Colorado,CO,District,No,,,,,Dolores County RE No.2,Regular local school district,0803420,890,212,Monthly,11/1/20,11/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,54,
Colorado,CO,District,No,,,,,Dolores County RE No.2,Regular local school district,0803420,890,212,Monthly,12/1/20,12/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,54,
Colorado,CO,District,No,,,,,Dolores County RE No.2,Regular local school district,0803420,890,212,Monthly,1/1/21,1/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,54,
Colorado,CO,District,No,,,,,Dolores County RE No.2,Regular local school district,0803420,890,212,Monthly,2/1/21,2/28/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,54,
Colorado,CO,District,No,,,,,Dolores County RE No.2,Regular local school district,0803420,890,212,Monthly,3/1/21,3/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,54,
Colorado,CO,District,No,,,,,Dolores County RE No.2,Regular local school district,0803420,890,212,Monthly,4/1/21,4/30/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,54,
Colorado,CO,District,No,,,,,Dolores County RE No.2,Regular local school district,0803420,890,212,Monthly,5/1/21,5/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,54,
Colorado,CO,District,No,,,,,Dolores RE-4A,Regular local school district,0803390,2055,611,Monthly,8/1/20,8/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,112,
Colorado,CO,District,No,,,,,Dolores RE-4A,Regular local school district,0803390,2055,611,Monthly,9/1/20,9/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,112,
Colorado,CO,District,No,,,,,Dolores RE-4A,Regular local school district,0803390,2055,611,Monthly,10/1/20,10/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,112,
Colorado,CO,District,No,,,,,Dolores RE-4A,Regular local school district,0803390,2055,611,Monthly,11/1/20,11/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,112,
Colorado,CO,District,No,,,,,Dolores RE-4A,Regular local school district,0803390,2055,611,Monthly,12/1/20,12/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,112,
Colorado,CO,District,No,,,,,Dolores RE-4A,Regular local school district,0803390,2055,611,Monthly,1/1/21,1/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,112,
Colorado,CO,District,No,,,,,Dolores RE-4A,Regular local school district,0803390,2055,611,Monthly,2/1/21,2/28/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,112,
Colorado,CO,District,No,,,,,Dolores RE-4A,Regular local school district,0803390,2055,611,Monthly,3/1/21,3/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,112,
Colorado,CO,District,No,,,,,Dolores RE-4A,Regular local school district,0803390,2055,611,Monthly,4/1/21,4/30/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,112,
Colorado,CO,District,No,,,,,Dolores RE-4A,Regular local school district,0803390,2055,611,Monthly,5/1/21,5/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,112,
Colorado,CO,District,No,,,,,Douglas County Re 1,Regular local school district,0803450,900,61777,Monthly,8/1/20,8/31/20,Hybrid,Hybrid,Hybrid,Hybrid,,Hybrid,Hybrid,Hybrid,,,,8343,
Colorado,CO,District,No,,,,,Douglas County Re 1,Regular local school district,0803450,900,61777,Monthly,9/1/20,9/30/20,Hybrid,Hybrid,Hybrid,Hybrid,,Hybrid,Hybrid,Hybrid,,,,8343,
Colorado,CO,District,No,,,,,Douglas County Re 1,Regular local school district,0803450,900,61777,Monthly,10/1/20,10/31/20,Hybrid,Hybrid,Hybrid,Hybrid,,Hybrid,Hybrid,Hybrid,,,,8343,
Colorado,CO,District,No,,,,,Douglas County Re 1,Regular local school district,0803450,900,61777,Monthly,11/1/20,11/30/20,Virtual,Virtual,Virtual,Virtual,,Remote,Remote,Remote,,,,8343,
Colorado,CO,District,No,,,,,Douglas County Re 1,Regular local school district,0803450,900,61777,Monthly,12/1/20,12/31/20,Virtual,Virtual,Virtual,Virtual,,Remote,Remote,Remote,,,,8343,
Colorado,CO,District,No,,,,,Douglas County Re 1,Regular local school district,0803450,900,61777,Monthly,1/1/21,1/31/21,Virtual,In-person,Virtual,Virtual,,In-Person,Remote,Remote,,,,8343,
Colorado,CO,District,No,,,,,Douglas County Re 1,Regular local school district,0803450,900,61777,Monthly,2/1/21,2/28/21,Virtual,In-person,Virtual,Virtual,,In-Person,Remote,Remote,,,,8343,
Colorado,CO,District,No,,,,,Douglas County Re 1,Regular local school district,0803450,900,61777,Monthly,3/1/21,3/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,8343,
Colorado,CO,District,No,,,,,Douglas County Re 1,Regular local school district,0803450,900,61777,Monthly,4/1/21,4/30/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,8343,
Colorado,CO,District,No,,,,,Douglas County Re 1,Regular local school district,0803450,900,61777,Monthly,5/1/21,5/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,8343,
Colorado,CO,District,No,,,,,Durango 9-R,Regular local school district,0803480,1520,6786,Monthly,8/1/20,8/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,802,
Colorado,CO,District,No,,,,,Durango 9-R,Regular local school district,0803480,1520,6786,Monthly,9/1/20,9/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,802,
Colorado,CO,District,No,,,,,Durango 9-R,Regular local school district,0803480,1520,6786,Monthly,10/1/20,10/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,802,
Colorado,CO,District,No,,,,,Durango 9-R,Regular local school district,0803480,1520,6786,Monthly,11/1/20,11/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,802,
Colorado,CO,District,No,,,,,Durango 9-R,Regular local school district,0803480,1520,6786,Monthly,12/1/20,12/31/20,Hybrid,Hybrid,Hybrid,Hybrid,,Hybrid,Hybrid,Hybrid,,,,802,
Colorado,CO,District,No,,,,,Durango 9-R,Regular local school district,0803480,1520,6786,Monthly,1/1/21,1/31/21,Virtual,Virtual,Virtual,Virtual,,Remote,Remote,Remote,,,,802,
Colorado,CO,District,No,,,,,Durango 9-R,Regular local school district,0803480,1520,6786,Monthly,2/1/21,2/28/21,Virtual,In-person,Virtual,Virtual,,In-Person,Remote,Remote,,,,802,
Colorado,CO,District,No,,,,,Durango 9-R,Regular local school district,0803480,1520,6786,Monthly,3/1/21,3/31/21,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,802,
Colorado,CO,District,No,,,,,Durango 9-R,Regular local school district,0803480,1520,6786,Monthly,4/1/21,4/30/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,802,
Colorado,CO,District,No,,,,,Durango 9-R,Regular local school district,0803480,1520,6786,Monthly,5/1/21,5/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,802,
Colorado,CO,District,No,,,,,Eads RE-1,Regular local school district,0803510,1430,188,Monthly,8/1/20,8/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,49,
Colorado,CO,District,No,,,,,Eads RE-1,Regular local school district,0803510,1430,188,Monthly,9/1/20,9/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,49,
Colorado,CO,District,No,,,,,Eads RE-1,Regular local school district,0803510,1430,188,Monthly,10/1/20,10/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,49,
Colorado,CO,District,No,,,,,Eads RE-1,Regular local school district,0803510,1430,188,Monthly,11/1/20,11/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,49,
Colorado,CO,District,No,,,,,Eads RE-1,Regular local school district,0803510,1430,188,Monthly,12/1/20,12/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,49,
Colorado,CO,District,No,,,,,Eads RE-1,Regular local school district,0803510,1430,188,Monthly,1/1/21,1/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,49,
Colorado,CO,District,No,,,,,Eads RE-1,Regular local school district,0803510,1430,188,Monthly,2/1/21,2/28/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,49,
Colorado,CO,District,No,,,,,Eads RE-1,Regular local school district,0803510,1430,188,Monthly,3/1/21,3/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,49,
Colorado,CO,District,No,,,,,Eads RE-1,Regular local school district,0803510,1430,188,Monthly,4/1/21,4/30/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,49,
Colorado,CO,District,No,,,,,Eads RE-1,Regular local school district,0803510,1430,188,Monthly,5/1/21,5/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,49,
Colorado,CO,District,No,,,,,Eagle County RE 50,Regular local school district,0803540,910,6419,Monthly,8/1/20,8/31/20,Hybrid,Hybrid,Hybrid,Hybrid,,Hybrid,Hybrid,Hybrid,,,,1002,
Colorado,CO,District,No,,,,,Eagle County RE 50,Regular local school district,0803540,910,6419,Monthly,9/1/20,9/30/20,Hybrid,Hybrid,Hybrid,Hybrid,,Hybrid,Hybrid,Hybrid,,,,1002,
Colorado,CO,District,No,,,,,Eagle County RE 50,Regular local school district,0803540,910,6419,Monthly,10/1/20,10/31/20,Hybrid,Hybrid,Hybrid,Hybrid,,Hybrid,Hybrid,Hybrid,,,,1002,
Colorado,CO,District,No,,,,,Eagle County RE 50,Regular local school district,0803540,910,6419,Monthly,11/1/20,11/30/20,Hybrid,Hybrid,Hybrid,Hybrid,,Hybrid,Hybrid,Hybrid,,,,1002,
Colorado,CO,District,No,,,,,Eagle County RE 50,Regular local school district,0803540,910,6419,Monthly,12/1/20,12/31/20,Hybrid,Hybrid,Hybrid,Hybrid,,Hybrid,Hybrid,Hybrid,,,,1002,
Colorado,CO,District,No,,,,,Eagle County RE 50,Regular local school district,0803540,910,6419,Monthly,1/1/21,1/31/21,Hybrid,Hybrid,Hybrid,Hybrid,,Hybrid,Hybrid,Hybrid,,,,1002,
Colorado,CO,District,No,,,,,Eagle County RE 50,Regular local school district,0803540,910,6419,Monthly,2/1/21,2/28/21,Hybrid,Hybrid,Hybrid,Hybrid,,Hybrid,Hybrid,Hybrid,,,,1002,
Colorado,CO,District,No,,,,,Eagle County RE 50,Regular local school district,0803540,910,6419,Monthly,3/1/21,3/31/21,Hybrid,Hybrid,Hybrid,Hybrid,,Hybrid,Hybrid,Hybrid,,,,1002,
Colorado,CO,District,No,,,,,Eagle County RE 50,Regular local school district,0803540,910,6419,Monthly,4/1/21,4/30/21,Hybrid,Hybrid,Hybrid,Hybrid,,Hybrid,Hybrid,Hybrid,,,,1002,
Colorado,CO,District,No,,,,,Eagle County RE 50,Regular local school district,0803540,910,6419,Monthly,5/1/21,5/31/21,Hybrid,Hybrid,Hybrid,Hybrid,,Hybrid,Hybrid,Hybrid,,,,1002,
Colorado,CO,District,No,,,,,East Grand 2,Regular local school district,0804320,1350,1228,Monthly,8/1/20,8/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,220,
Colorado,CO,District,No,,,,,East Grand 2,Regular local school district,0804320,1350,1228,Monthly,9/1/20,9/30/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,220,
Colorado,CO,District,No,,,,,East Grand 2,Regular local school district,0804320,1350,1228,Monthly,10/1/20,10/31/20,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,220,
Colorado,CO,District,No,,,,,East Grand 2,Regular local school district,0804320,1350,1228,Monthly,11/1/20,11/30/20,Virtual,In-person,Virtual,Virtual,,In-Person,Remote,Remote,,,,220,
Colorado,CO,District,No,,,,,East Grand 2,Regular local school district,0804320,1350,1228,Monthly,12/1/20,12/31/20,Virtual,In-person,Virtual,Virtual,,In-Person,Remote,Remote,,,,220,
Colorado,CO,District,No,,,,,East Grand 2,Regular local school district,0804320,1350,1228,Monthly,1/1/21,1/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,220,
Colorado,CO,District,No,,,,,East Grand 2,Regular local school district,0804320,1350,1228,Monthly,2/1/21,2/28/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,220,
Colorado,CO,District,No,,,,,East Grand 2,Regular local school district,0804320,1350,1228,Monthly,3/1/21,3/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,220,
Colorado,CO,District,No,,,,,East Grand 2,Regular local school district,0804320,1350,1228,Monthly,4/1/21,4/30/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,220,
Colorado,CO,District,No,,,,,East Grand 2,Regular local school district,0804320,1350,1228,Monthly,5/1/21,5/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,220,
Colorado,CO,District,No,,,,,East Otero R-1,Regular local school district,0805130,2520,1378,Monthly,8/1/20,8/31/20,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,203,
Colorado,CO,District,No,,,,,East Otero R-1,Regular local school district,0805130,2520,1378,Monthly,9/1/20,9/30/20,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,203,
Colorado,CO,District,No,,,,,East Otero R-1,Regular local school district,0805130,2520,1378,Monthly,10/1/20,10/31/20,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,203,
Colorado,CO,District,No,,,,,East Otero R-1,Regular local school district,0805130,2520,1378,Monthly,11/1/20,11/30/20,Virtual,Virtual,Virtual,Virtual,,Remote,Remote,Remote,,,,203,
Colorado,CO,District,No,,,,,East Otero R-1,Regular local school district,0805130,2520,1378,Monthly,12/1/20,12/31/20,Virtual,Virtual,Virtual,Virtual,,Remote,Remote,Remote,,,,203,
Colorado,CO,District,No,,,,,East Otero R-1,Regular local school district,0805130,2520,1378,Monthly,1/1/21,1/31/21,Hybrid,In-person,Hybrid,Hybrid,,In-Person,Hybrid,Hybrid,,,,203,
Colorado,CO,District,No,,,,,East Otero R-1,Regular local school district,0805130,2520,1378,Monthly,2/1/21,2/28/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,203,
Colorado,CO,District,No,,,,,East Otero R-1,Regular local school district,0805130,2520,1378,Monthly,3/1/21,3/31/21,In-person,In-person,In-person,In-person,,In-Person,In-Person,In-Person,,,,203,
